id,team,league_i,pos,name,gift,info,acc,pas,df,ctr,lvl,age,sk_pot,skill_1,skill_2,skill_1_level,skill_2_level,data_reliability
b77767cd-d3b3-405d-8769-fd912b72602a,"Vila Nova FC (Portugal)
",3,GK,Ferreiro,2,,19.0,40.0,43.0,23.0,33.0,24.0,7.0,,,,,1.0
7585f2fc-2420-484c-8aee-ea016064f9a2,"Vila Nova FC (Portugal)
",3,G,Simao,1,,12.0,11.0,31.0,53.0,30.0,21.0,6.0,,,1.0,,1.0
c07ccc6c-2cfb-46d3-be59-8e6ceb03f7f6,"Vila Nova FC (Portugal)
",3,LD,Romeu,1,,13.0,7.0,57.0,33.0,31.0,21.0,6.0,,,1.0,,1.0
49853101-dae0-431c-acee-08fa017349c4,"Vila Nova FC (Portugal)
",3,RD,lose,1,,26.0,34.0,37.0,10.0,30.0,31.0,6.0,,,,,1.0
eb1a976c-cf88-4d44-9887-c36c31b2455d,"Vila Nova FC (Portugal)
",3,CD,Nascimento,2,,19.0,26.0,38.0,48.0,33.0,25.0,7.0,,,2.0,,1.0
ffe54e8f-f845-4d75-bc17-1639ab16a5a8,"Vila Nova FC (Portugal)
",3,RF,Sabado,3,,44.0,11.0,41.0,32.0,37.0,30.0,,,,,,0.875
b3de8f79-db27-4120-9ef2-df69364b50b0,"Vila Nova FC (Portugal)
",3,RM,Fotha,1,,44.0,58.0,6.0,26.0,33.0,26.0,6.0,,,,,1.0
debad537-f915-49dc-b6ec-c32668745354,"Vila Nova FC (Portugal)
",3,RD,Armando,2,,24.0,41.0,44.0,31.0,41.0,27.0,7.0,,,,,1.0
4312cb8e-a448-4358-9434-fa6e1c667bee,"Figueira da Foz FC (Portugal)
",3,GK,Cristostome,1,Top-2,18.0,35.0,39.0,18.0,31.0,27.0,6.0,,,,,1.0
d8fff2bb-822c-4a03-a27d-d6b8be67ce21,"Figueira da Foz FC (Portugal)
",3,SW,Prestes,2,,27.0,25.0,45.0,40.0,40.0,32.0,7.0,,,,,1.0
8e1b8e8b-dba4-4248-b15d-21714d98b3e7,"Figueira da Foz FC (Portugal)
",3,CD,Fafao,2,,14.0,23.0,45.0,40.0,35.0,23.0,7.0,,,1.0,,1.0
a3266aa0-dd9d-42d2-b4e8-376c0350dc74,"Figueira da Foz FC (Portugal)
",3,CD,Parada,2,,17.0,16.0,52.0,34.0,34.0,33.0,7.0,,,,,1.0
f324f1a2-1395-4766-a0fa-35a5a5453f75,"Figueira da Foz FC (Portugal)
",3,RD,Prisco,2,,24.0,18.0,45.0,20.0,23.0,25.0,7.0,,,,,1.0
6709dc7f-e9ef-4503-812d-3a404b0ce228,"Figueira da Foz FC (Portugal)
",3,LM,Conceicao,2,4,6.0,75.0,19.0,37.0,40.0,31.0,7.0,,,,,1.0
ed3b3fde-62eb-4ed6-a807-efacbe8c0ca7,"Figueira da Foz FC (Portugal)
",3,CM,Leonardo,0,,23.0,42.0,10.0,17.0,,24.0,5.0,,,,,0.875
4b06d209-bcd8-4286-988a-25dabc795759,"Figueira da Foz FC (Portugal)
",3,MF,Sampaio,1,,36.0,44.0,4.0,20.0,23.0,23.0,6.0,,,1.0,,1.0
4e363e4b-ebdc-4394-aec7-538c8d88fef4,"Figueira da Foz FC (Portugal)
",3,FW,De Faria,2,,44.0,22.0,19.0,40.0,36.0,,7.0,,,1.0,,0.875
ef9714b8-25a2-4ec6-9525-188e4e2105c7,"Figueira da Foz FC (Portugal)
",3,CF,Redondo,2,,64.0,24.0,12.0,,37.0,21.0,7.0,,,,,0.875
02c23bf5-95ec-4288-b387-23abbcf25223,"Figueira da Foz FC (Portugal)
",3,RF,Sout,2,,58.0,10.0,12.0,48.0,37.0,31.0,7.0,,,3.0,,1.0
79954aa0-dd3b-4d5a-83a7-b9c0dc7558ed,"Figueira da Foz FC (Portugal)
",3,LD,Pombal,0,,6.0,24.0,32.0,24.0,23.0,24.0,5.0,,,,,1.0
17df7d41-342e-49c1-b599-dca8ece56054,"Figueira da Foz FC (Portugal)
",3,CD,Rodriques,1,,12.0,24.0,39.0,17.0,25.0,24.0,6.0,,,,,1.0
c50cb84f-195b-4901-90bd-e8701301e86f,"Figueira da Foz FC (Portugal)
",3,AM,Martines,2,,12.0,36.0,13.0,37.0,27.0,22.0,7.0,,,,,1.0
126bfec2-d913-4de6-97f0-f482145f97fe,"Figueira da Foz FC (Portugal)
",3,DM,Mestre,2,,25.0,53.0,12.0,17.0,30.0,21.0,7.0,,,1.0,,1.0
3a66e941-d602-45ab-8420-94ed8b022dc4,"Figueira da Foz FC (Portugal)
",3,CF,Martins,1,,32.0,19.0,24.0,17.0,25.0,33.0,6.0,,,,,1.0
804a4acc-7278-41b8-b7ce-d92d7a75618f,"Figueira da Foz FC (Portugal)
",3,DM,Lemos,2,,57.0,8.0,33.0,30.0,37.0,31.0,7.0,,,,,1.0
7030ce40-1e0a-4152-a8ef-31554df8655a,"Figueira da Foz FC (Portugal)
",3,CD,Escovedo,2,,20.0,31.0,30.0,32.0,32.0,26.0,7.0,,,,,1.0
3011950c-e722-4d76-8d8b-8ee6813d5f4d,"Figueira da Foz FC (Portugal)
",3,DF,Eanes,2,,24.0,41.0,39.0,12.0,33.0,23.0,7.0,,,1.0,,1.0
ac5b3d06-1e83-4412-80d2-a34e4e089a1a,"Figueira da Foz FC (Portugal)
",3,DF,De Araujo,2,,22.0,17.0,40.0,52.0,33.0,31.0,7.0,,,,,1.0
6c8471c9-08f7-4eb9-841e-b39da5eeb65f,"Figueira da Foz FC (Portugal)
",3,LF,Cotta,1,,27.0,26.0,16.0,23.0,27.0,32.0,6.0,,,,,1.0
0d1ad2aa-e244-4cdc-a3cb-ebce07b3504b,"Figueira da Foz FC (Portugal)
",3,FW,Regalo,1,,26.0,19.0,21.0,20.0,23.0,27.0,6.0,,,3.0,,1.0
9aa18aae-d44e-464d-aa2e-027d9d6369a4,"Leiria FC (Portugal)
",3,GK,Garces,2,,22.0,13.0,55.0,47.0,40.0,27.0,7.0,,,,,1.0
17795b57-97c4-415e-8320-3e987f09fdc1,"Leiria FC (Portugal)
",3,SW,Costas,2,,32.0,16.0,47.0,39.0,39.0,30.0,7.0,,,,,1.0
5ee4f97d-8f9c-4396-9cc8-6f579930f28f,"Leiria FC (Portugal)
",3,CD,Pimenta,3,,7.0,25.0,40.0,41.0,32.0,25.0,,,,,,0.875
e88a52ed-23fa-47a1-a200-42df4e98533e,"Leiria FC (Portugal)
",3,CD,Mina,2,,24.0,37.0,46.0,12.0,33.0,23.0,7.0,,,,,1.0
60fcf501-00fa-4cd5-9fb7-adcd576b9c37,"Leiria FC (Portugal)
",3,DF,Viveiros,2,,13.0,9.0,52.0,42.0,33.0,23.0,7.0,,,,,1.0
de0c4913-bd98-4dec-8130-a8891e7799c7,"Leiria FC (Portugal)
",3,LD,Dida,2,,14.0,10.0,61.0,25.0,31.0,20.0,7.0,,,,,1.0
aa95ad9f-d36f-4c76-a99d-1ca6cc580070,"Leiria FC (Portugal)
",3,RD,Verissimo,1,,32.0,23.0,43.0,33.0,33.0,30.0,6.0,,,,,1.0
afc54eca-17eb-4002-8102-2fd5898ecbe9,"Leiria FC (Portugal)
",3,MF,Graca,1,,26.0,51.0,18.0,36.0,33.0,32.0,6.0,,,,,1.0
27f07132-7366-44d3-9a84-8c147d63cd1c,"Leiria FC (Portugal)
",3,MF,Moritlo,2,,25.0,57.0,14.0,17.0,32.0,21.0,7.0,,,1.0,,1.0
3a2c6bb5-6a37-441f-847d-35ef2dfacf8d,"Leiria FC (Portugal)
",3,FW,Ramos,3,,35.0,18.0,33.0,39.0,36.0,30.0,,,,1.0,,0.875
b9733dd5-b933-452d-8dbe-6a2262f713f5,"Leiria FC (Portugal)
",3,CF,Parteira,1,,39.0,13.0,15.0,40.0,30.0,20.0,6.0,,,,,1.0
61d43e57-6b51-4df9-b4d6-959d6ebd202b,"Leiria FC (Portugal)
",3,GK,Penso,1,,18.0,13.0,49.0,30.0,31.0,20.0,6.0,,,,,1.0
badedc50-e71c-49e1-8cf0-c08a5de87042,"Leiria FC (Portugal)
",3,SW,Lupercio,1,,25.0,18.0,23.0,20.0,25.0,31.0,6.0,,,,,1.0
5233810a-a5ff-47f1-8677-c381f2c05dd7,"Leiria FC (Portugal)
",3,SW,Coimbra,1,,16.0,30.0,31.0,30.0,30.0,23.0,6.0,,,,,1.0
aed688a9-7148-4138-a2dc-cf7beae386e9,"Leiria FC (Portugal)
",3,DF,Garces,1,,16.0,13.0,38.0,31.0,27.0,21.0,6.0,,,,,1.0
b9bc840c-75da-4a94-8e96-b423c526bd1d,"Leiria FC (Portugal)
",3,D,Sereno,2,,24.0,16.0,32.0,17.0,23.0,27.0,7.0,,,,,1.0
b640bb99-cbe2-4d45-aa9f-572311f649c2,"Leiria FC (Portugal)
",3,LF,Ciara,2,,40.0,21.0,16.0,57.0,39.0,24.0,7.0,,,,,1.0
b4f3f8bc-ebd9-4058-acaa-caea040c87b8,"Leiria FC (Portugal)
",3,FW,Branco,1,,33.0,11.0,28.0,14.0,23.0,23.0,6.0,,,,,1.0
6aff70c5-6fa7-43b5-83cf-8c6040d15f61,"Leiria FC (Portugal)
",3,DM,Troia,1,,24.0,49.0,12.0,4.0,24.0,19.0,6.0,,,,,1.0
0c649051-2bd3-49ef-b64a-68e2b43f967f,"Leiria FC (Portugal)
",3,CM,Carlos,1,,32.0,37.0,16.0,19.0,23.0,25.0,6.0,,,,,1.0
dbaac071-f91d-4a55-88d1-a0f488fecd80,"Leiria FC (Portugal)
",3,LM,Domingos,2,,39.0,35.0,19.0,23.0,33.0,30.0,7.0,,,,,1.0
3c5ffcf8-123c-4107-a48f-306e4aaba4f2,"Leiria FC (Portugal)
",3,CD,Domingues,2,,10.0,23.0,23.0,42.0,,22.0,7.0,,,3.0,,0.875
371c7896-b536-4824-9bf5-32ca14075bdd,"Leiria FC (Portugal)
",3,LM,Judice,1,,9.0,25.0,21.0,31.0,23.0,23.0,6.0,,,,,1.0
5d37b22d-0af1-413e-92e8-4ad545cc4f87,"Leiria FC (Portugal)
",3,DM,Carvathat,2,,58.0,7.0,,14.0,30.0,,7.0,,,,,0.75
b16d1880-3b8f-4a71-9ba0-83d9141f8372,"Povoa de Varzim FC (Portugal)
",3,GK,Couto,2,Top-2,16.0,16.0,56.0,49.0,40.0,20.0,7.0,,,1.0,,1.0
32859cf2-0021-470a-942e-2d55cc0c7c32,"Povoa de Varzim FC (Portugal)
",3,CD,Chiamutera,3,,23.0,55.0,60.0,11.0,44.0,20.0,,,,1.0,,0.875
a9c41660-f286-45f1-9f89-5d4560b8718b,"Povoa de Varzim FC (Portugal)
",3,CD,Custodio,2,,19.0,36.0,55.0,27.0,40.0,31.0,7.0,,,2.0,,1.0
76948e1f-fdbb-4f67-8be5-8f4e4ec5d382,"Povoa de Varzim FC (Portugal)
",3,CD,Caldeira,2,,34.0,22.0,47.0,25.0,37.0,21.0,7.0,,,,,1.0
d2fbeb02-0454-4a71-a42a-1d8b104ba521,"Povoa de Varzim FC (Portugal)
",3,LD,Arruda,2,,25.0,46.0,48.0,15.0,39.0,27.0,7.0,,,,,1.0
ad274ec2-506f-4833-8408-9e07b6b555ae,"Povoa de Varzim FC (Portugal)
",3,DF,Cotte,1,,19.0,54.0,47.0,11.0,,32.0,6.0,,,,,0.875
ac272c09-bccf-4dd9-bbcf-a8e05bdfed8a,"Povoa de Varzim FC (Portugal)
",3,RM,Raso,1,,27.0,41.0,32.0,23.0,,21.0,6.0,,,,,0.875
b93ce3fe-aed5-4e4e-aed2-8cec039eeaee,"Povoa de Varzim FC (Portugal)
",3,AM,Moises,2,4,43.0,50.0,23.0,6.0,35.0,24.0,7.0,,,,,1.0
99791709-b41e-4389-91e6-f0eddf2c518c,"Povoa de Varzim FC (Portugal)
",3,LF,Lucio,2,,58.0,31.0,24.0,45.0,47.0,22.0,7.0,,,1.0,,1.0
8696aeae-be65-4639-844a-23fb1cbb05bb,"Povoa de Varzim FC (Portugal)
",3,FW,Porto,2,,62.0,,27.0,23.0,41.0,31.0,7.0,,,1.0,,0.875
68931de0-9379-4599-aac5-0c1af8c9eff4,"Povoa de Varzim FC (Portugal)
",3,CF,Mirante,1,,42.0,18.0,19.0,31.0,31.0,22.0,6.0,,,3.0,,1.0
a23135da-37d4-4543-bd95-7a344ff5fffc,"Povoa de Varzim FC (Portugal)
",3,G,Agre,2,,13.0,32.0,31.0,34.0,31.0,26.0,7.0,,,,,1.0
7c8f139b-9183-49c3-9907-9b76b2369374,"Povoa de Varzim FC (Portugal)
",3,GK,De Mello,2,,22.0,25.0,32.0,40.0,34.0,22.0,7.0,,,,,1.0
f0c90ed9-5dd6-4c19-88f1-3f1826fc8488,"Povoa de Varzim FC (Portugal)
",3,RD,Viveiros,2,,47.0,23.0,41.0,20.0,38.0,25.0,7.0,,,2.0,,1.0
969cbe88-25ab-4b2a-bfca-b73f06bca1ff,"Povoa de Varzim FC (Portugal)
",3,D,Mangas,2,,25.0,35.0,38.0,9.0,30.0,26.0,7.0,,,1.0,,1.0
0f48199d-5d3f-4845-8e69-e90ad19a88c5,"Povoa de Varzim FC (Portugal)
",3,D,Figuiera,1,,20.0,24.0,23.0,34.0,30.0,21.0,6.0,,,,,1.0
1eee0591-1b23-446f-a954-b412e4a409c9,"Povoa de Varzim FC (Portugal)
",3,F,Meneses,2,,27.0,18.0,23.0,36.0,23.0,31.0,7.0,,,,,1.0
d9a327ca-daed-4d36-bbcb-390a3f32fa97,"Povoa de Varzim FC (Portugal)
",3,DF,Lucio,2,,36.0,8.0,37.0,50.0,,32.0,7.0,,,,,0.875
cd37cf9f-9b33-46ce-aa58-aa007f2d3852,"Povoa de Varzim FC (Portugal)
",3,D,Moura,2,,13.0,22.0,36.0,36.0,30.0,,7.0,,,,,0.875
b5779ba5-3f4f-40ab-8961-48bf7a7c7d7c,"Oliveira de Azeméis FC (Portugal)
",3,GK,Enos,2,,12.0,32.0,34.0,47.0,36.0,23.0,7.0,,,,,1.0
7db33aaf-eebb-4e2e-bb6a-e284956b8c3e,"Oliveira de Azeméis FC (Portugal)
",3,CD,Ferreira,3,,14.0,23.0,83.0,23.0,42.0,20.0,,,,1.0,,0.875
917563c0-e695-4dbf-b1d4-544b412355b2,"Oliveira de Azeméis FC (Portugal)
",3,LD,Granado,2,,14.0,28.0,56.0,27.0,36.0,22.0,7.0,,,,,1.0
0a242458-299d-47d6-8ef9-f4711ada6ce2,"Oliveira de Azeméis FC (Portugal)
",3,CD,essa,2,,22.0,18.0,62.0,23.0,36.0,30.0,7.0,,,1.0,,1.0
394d23b5-1dbf-4f60-a5b3-6ded3b6b89c6,"Oliveira de Azeméis FC (Portugal)
",3,RD,Amante,1,,20.0,,43.0,27.0,37.0,23.0,6.0,,,2.0,,0.875
0161bd87-794d-4cae-8f9e-4edf04013098,"Oliveira de Azeméis FC (Portugal)
",3,DM,Hemandes,2,,44.0,11.0,59.0,26.0,41.0,28.0,7.0,,,2.0,,1.0
2e6e450a-01cb-413a-bf14-378ab2b77530,"Oliveira de Azeméis FC (Portugal)
",3,CM,Jurado,2,,43.0,42.0,10.0,21.0,33.0,22.0,7.0,,,,,1.0
3a81b065-9ef1-4533-971d-afdb74de6833,"Oliveira de Azeméis FC (Portugal)
",3,AM,De Moura,2,,43.0,42.0,23.0,20.0,39.0,23.0,7.0,,,2.0,,1.0
d42f50df-0c30-454f-b887-2ce03991f1e1,"Oliveira de Azeméis FC (Portugal)
",3,FW,Evora,3,,65.0,31.0,26.0,21.0,42.0,27.0,,,,1.0,,0.875
22e608c9-4dc7-4399-ae4a-368c8fad6945,"Oliveira de Azeméis FC (Portugal)
",3,FW,ozone,1,,65.0,18.0,19.0,23.0,33.0,24.0,6.0,,,1.0,,1.0
deed8af9-1747-4de7-86bb-e61646a2e63e,"Oliveira de Azeméis FC (Portugal)
",3,RF,Nazario,2,,52.0,22.0,18.0,45.0,40.0,23.0,7.0,,,3.0,,1.0
9e8fe1a4-d1e2-4d06-871f-130cab9ced3f,"Oliveira de Azeméis FC (Portugal)
",3,CD,Moniz,1,,33.0,25.0,39.0,34.0,,,6.0,,,2.0,,0.75
3862229f-705c-469f-a57b-3668110cee80,"Oliveira de Azeméis FC (Portugal)
",3,AM,Sabio,2,,35.0,30.0,16.0,26.0,30.0,31.0,7.0,,,,,1.0
7afb6565-06a5-43cc-b20d-60ca973e098d,"Oliveira de Azeméis FC (Portugal)
",3,LM,Naves,2,,32.0,36.0,15.0,51.0,39.0,26.0,7.0,,,,,1.0
d6b41f72-9f4d-4bc5-83fe-7996f10ea41b,"Oliveira de Azeméis FC (Portugal)
",3,MF,Noronha,2,,25.0,26.0,17.0,33.0,,21.0,7.0,,,,,0.875
40714eb1-da1b-40e0-a1dc-67d16f0d658a,"Oliveira de Azeméis FC (Portugal)
",3,LF,Villarruel,2,,44.0,22.0,16.0,31.0,32.0,22.0,7.0,,,,,1.0
f25b2725-c956-4deb-8849-c03561c9bcbe,"Oliveira de Azeméis FC (Portugal)
",3,CM,jorge,2,,59.0,4.0,20.0,35.0,46.0,22.0,7.0,,,,,1.0
5ff1a314-4d71-4102-9b03-07baf3cef8ff,"Oliveira de Azeméis FC (Portugal)
",3,CD,Peteira,2,,14.0,7.0,39.0,41.0,23.0,20.0,7.0,,,,,1.0
42d4d30b-1ebe-41ad-b23f-2fbe22f6f9f5,"Oliveira de Azeméis FC (Portugal)
",3,CD,Migues,2,cl4d,24.0,24.0,59.0,33.0,40.0,30.0,7.0,,,,,1.0
728ff79a-f0b5-4db5-aa87-7881d8fec88b,"Oliveira de Azeméis FC (Portugal)
",3,CF,Ednino,2,,39.0,23.0,34.0,26.0,37.0,27.0,7.0,,,,,1.0
797c4345-522d-4447-9a97-3e8ba7f1eac7,"Oliveira de Azeméis FC (Portugal)
",3,LF,Flore,2,,36.0,33.0,24.0,35.0,37.0,26.0,7.0,,,,,1.0
9d1be0c5-3bcc-4205-b5da-0592d3c09a77,"Olhao FC (Portugal)
",3,GK,Frausto,2,Top-1,15.0,48.0,66.0,11.0,41.0,27.0,7.0,,,,,1.0
64e14a7c-51de-478a-85dc-22128ef2dc5a,"Olhao FC (Portugal)
",3,SW,Amores,2,,19.0,31.0,56.0,31.0,40.0,31.0,7.0,,,1.0,,1.0
702ed7f7-6296-4f67-ad1c-705057eecb3f,"Olhao FC (Portugal)
",3,CD,Montes,3,,30.0,20.0,63.0,30.0,42.0,28.0,,,,2.0,,0.875
2469b1f3-bff6-45fc-8619-9e008e52d46b,"Olhao FC (Portugal)
",3,CD,Prisco,3,,9.0,33.0,54.0,50.0,43.0,31.0,,,,,,0.875
4fc11b30-c9e2-4d88-b4d1-2ef4907f10a9,"Olhao FC (Portugal)
",3,CD,Garces,1,,16.0,26.0,61.0,28.0,38.0,21.0,6.0,,,,,1.0
c2f38f21-e7a8-430e-b840-1e85bce63f12,"Olhao FC (Portugal)
",3,LD,alusdevie,2,,10.0,24.0,55.0,69.0,47.0,31.0,7.0,,,,,1.0
2213b326-3ce3-4a71-8cca-4ed677c74e1a,"Olhao FC (Portugal)
",3,DM,Carvathat,4,,66.0,10.0,47.0,35.0,47.0,23.0,,,,,,0.875
f0e4aa7d-833a-4d9d-8432-b5b062b7ea67,"Olhao FC (Portugal)
",3,RM,De Lima,1,,10.0,31.0,23.0,55.0,36.0,21.0,6.0,,,1.0,,1.0
a4fc70d5-68b1-4aa0-9eba-32b55a82d44f,"Olhao FC (Portugal)
",3,AM,Gloria,2,4,13.0,56.0,,40.0,40.0,20.0,7.0,,,1.0,,0.875
bb63d9f7-e09d-4912-9610-328b1bf22208,"Olhao FC (Portugal)
",3,FW,Florio,2,,44.0,24.0,23.0,40.0,40.0,23.0,7.0,,,1.0,,1.0
0fb4d607-5cf4-465b-8807-356cce1ecbc9,"Olhao FC (Portugal)
",3,FW,Raposo,1,,68.0,5.0,22.0,36.0,33.0,30.0,6.0,,,,,1.0
cee9a4ec-7520-46aa-8c52-274be4b99efe,"Olhao FC (Portugal)
",3,CD,"Anzu res,",1,,19.0,48.0,36.0,10.0,32.0,20.0,6.0,,,,,1.0
d66b35a8-7ee2-4143-bdfd-83cf27225378,"Olhao FC (Portugal)
",3,CD,Cotte,1,,14.0,21.0,49.0,23.0,30.0,23.0,6.0,,,,,1.0
6b111304-e62e-4c9e-8434-18f6d273c5c8,"Olhao FC (Portugal)
",3,DM,"Anzu res,",2,,50.0,4.0,46.0,22.0,35.0,30.0,7.0,,,1.0,,1.0
ee47091e-d729-492a-8ea7-290e6ffaaf86,"Olhao FC (Portugal)
",3,MF,Escovedo,1,,38.0,40.0,15.0,14.0,30.0,33.0,6.0,,,,,1.0
75c9df65-6070-48d4-9ed3-be6ee9f980d1,"Olhao FC (Portugal)
",3,CM,Dida,3,,35.0,38.0,18.0,25.0,33.0,25.0,,,,,,0.875
19ca8d43-d4ea-4c78-bc13-17018ac1244d,"Olhao FC (Portugal)
",3,SW,Gata,2,,45.0,31.0,43.0,36.0,46.0,22.0,7.0,,,3.0,,1.0
a198163c-1a84-42ab-b750-c3ea7dd55388,"Olhao FC (Portugal)
",3,LF,Souza,1,,27.0,20.0,15.0,45.0,30.0,21.0,6.0,,,,,1.0
a0d5683e-f5a0-4572-93f1-82ed3c81d9d7,"Olhao FC (Portugal)
",3,FW,Paulos,1,,38.0,24.0,25.0,23.0,31.0,22.0,6.0,,,,,1.0
bd4e85ee-a025-4998-9413-bb9946ce94bf,"Braga FC (Portugal)
",4,GK,Cuba,2,,31.0,49.0,93.0,66.0,76.0,22.0,7.0,,,,,1.0
2555da97-257a-43f5-98f4-d31b97a00c52,"Braga FC (Portugal)
",4,SW,About,4,,18.0,62.0,113.0,73.0,,24.0,,,,1.0,,0.75
073f0f74-7e1e-4a5d-b9f6-30c1b05372d0,"Braga FC (Portugal)
",4,LD,Carlos,4,,50.0,25.0,88.0,58.0,68.0,19.0,,,,2.0,,0.875
f0491cea-0c25-49b7-82bf-af5b6b156c1d,"Braga FC (Portugal)
",4,CD,Sergio,4,,30.0,20.0,81.0,72.0,62.0,18.0,,,,1.0,,0.875
bced804f-1941-47c3-9386-c4f4abad3ff7,"Braga FC (Portugal)
",4,CD,Aguitar,4,,27.0,53.0,137.0,52.0,84.0,20.0,,,,,,0.875
2818494b-fada-44e2-bca1-d07a19f243e1,"Braga FC (Portugal)
",4,MF,Bonito,4,Top-2,52.0,117.0,39.0,58.0,83.0,23.0,,,,,,0.875
58eb09a3-d2b1-4e60-bf9e-9f598bf0b8de,"Braga FC (Portugal)
",4,MF,080,4,Top-1,14.0,146.0,40.0,78.0,87.0,19.0,,,,,,0.875
369768f7-d2e1-4537-bd81-9cfb3bf12893,"Braga FC (Portugal)
",4,MF,Borge,4,,53.0,116.0,46.0,51.0,83.0,30.0,,,,1.0,,0.875
55440126-2a96-4db7-a15b-140914533443,"Braga FC (Portugal)
",4,LF,Aldair,4,,64.0,21.0,16.0,126.0,69.0,19.0,,,,,,0.875
494d076a-5691-4fb1-b7e2-f74d99cd5066,"Braga FC (Portugal)
",4,CF,Neto,4,Top-1,76.0,69.0,64.0,42.0,78.0,33.0,,,,,,0.875
e550ea03-1e67-4957-a3d4-f301cc479723,"Braga FC (Portugal)
",4,FW,Vieira,4,Top-1,118.0,58.0,54.0,36.0,,22.0,,,,,,0.75
bac84739-7309-41bb-8f49-f151aae2e5aa,"Braga FC (Portugal)
",4,GK,Texel ra,3,,43.0,87.0,69.0,43.0,,23.0,,,,3.0,,0.75
9fb6423a-4783-4345-bf26-c6f853442a3b,"Braga FC (Portugal)
",4,RD,Machado,3,,38.0,23.0,89.0,90.0,76.0,26.0,,,,2.0,,0.875
5435b700-bcf6-4eb3-b2ca-40b94bb36dc5,"Braga FC (Portugal)
",4,CD,El-Barakah,3,,64.0,44.0,83.0,51.0,,23.0,,,,1.0,,0.75
bb799064-fd96-4a2e-a12f-d018f7ed69af,"Braga FC (Portugal)
",4,MF,Mitazar,4,,32.0,117.0,36.0,60.0,76.0,32.0,,,,,,0.875
25058c65-6635-4fee-8719-6d603378fdaf,"Braga FC (Portugal)
",4,DM,Gara,4,,107.0,12.0,70.0,26.0,66.0,18.0,,,,3.0,,0.875
63e4bb97-34c3-47fc-80e2-1ebec007f458,"Braga FC (Portugal)
",4,LD,Musi,4,,39.0,58.0,66.0,64.0,70.0,20.0,,,,,,0.875
b021ded2-7369-4f50-bd6e-07d5237784bb,"Braga FC (Portugal)
",4,DF,Mendosa T,3,1> D-,22.0,44.0,81.0,65.0,65.0,20.0,,,,,,0.875
ef3c215d-70c7-4e0f-a38c-c84789e2936d,"Lisbon Red FC (Portugal)
",4,GK,Carias,4,,59.0,82.0,158.0,18.0,100.0,19.0,,,,1.0,,0.875
a64034e7-5e06-4105-a048-5a27ba56a85e,"Lisbon Red FC (Portugal)
",4,SW,Maio,4,,58.0,23.0,153.0,68.0,97.0,28.0,,,,,,0.875
7e74e178-b1af-4150-86dd-2414af03b180,"Lisbon Red FC (Portugal)
",4,LD,Parada,3,,59.0,14.0,125.0,86.0,89.0,32.0,,,,1.0,,0.875
996fc57f-c106-44cb-aae6-14e0615bf610,"Lisbon Red FC (Portugal)
",4,DF,Salazar,4,,54.0,72.0,141.0,20.0,90.0,24.0,,,,,,0.875
b9ad3750-27c9-4512-822f-1996e2a7c9cb,"Lisbon Red FC (Portugal)
",4,RD,Montes de Oca,4,,60.0,81.0,130.0,22.0,92.0,31.0,,,,,,0.875
cb91eea3-3505-42dd-bcfe-944af64e1419,"Lisbon Red FC (Portugal)
",4,DM,Isabel,4,,115.0,46.0,84.0,66.0,98.0,30.0,,,,,,0.875
d2d4e324-7f6a-461b-a0e6-577a4af51672,"Lisbon Red FC (Portugal)
",4,LM,Hermosillo,4,Top-1,86.0,128.0,42.0,52.0,97.0,31.0,,,,,,0.875
8d9d8f58-3439-44e1-bef7-53dff1fc3e2f,"Lisbon Red FC (Portugal)
",4,MF,Matos,4,Top-2,133.0,106.0,25.0,47.0,98.0,26.0,,,,1.0,2.0,0.875
77159eac-541e-4388-9911-ea55373105a8,"Lisbon Red FC (Portugal)
",4,CF,Vieyra T,4,2p-,89.0,36.0,69.0,93.0,90.0,23.0,10.0,,,,,1.0
6149365a-1a95-45b0-8bc1-d2cf1c5fb792,"Lisbon Red FC (Portugal)
",4,CF,Henarez,5,Top-3,164.0,15.0,28.0,104.0,98.0,20.0,10.0,,,1.0,,1.0
4bd369d4-1ba1-4c62-88a6-96d9c1cc04b3,"Lisbon Red FC (Portugal)
",4,FW,Brandao,4,,145.0,78.0,48.0,37.0,97.0,24.0,,,,3.0,,0.875
394a051c-68d5-423c-aae5-e158db2e3cf8,"Lisbon Red FC (Portugal)
",4,CD,Cerda,4,,44.0,67.0,103.0,73.0,90.0,20.0,,,,,,0.875
9e463077-400b-49a7-b6cb-0ac005c52215,"Lisbon Red FC (Portugal)
",4,LD,Eva,4,,67.0,33.0,103.0,81.0,89.0,24.0,,,,,,0.875
ffd173b1-de61-421a-8e4d-b3f7fbdea4c1,"Lisbon Red FC (Portugal)
",4,CM,Mtio,4,,124.0,73.0,49.0,41.0,,19.0,,,,,,0.75
771e6471-4fd6-4028-8706-8614ed386696,"Lisbon Red FC (Portugal)
",4,DM,Castelo,4,,103.0,23.0,93.0,59.0,89.0,33.0,10.0,,,,,1.0
6e77c979-cfc5-406b-bfe2-e23c99f599dc,"Lisbon Red FC (Portugal)
",4,AM,Ledo,5,,113.0,91.0,38.0,66.0,97.0,27.0,10.0,,,,,1.0
0c37286e-2fcf-402e-9d44-e2f5e3a8b482,"Lisbon Red FC (Portugal)
",4,CF,Chagas,4,,87.0,23.0,134.0,67.0,100.0,26.0,,,,3.0,,0.875
